"model_id","location","wis_scaled_relative_skill","wis","ae_median_scaled_relative_skill","ae_median","interval_coverage_50","interval_coverage_95","n"
"CFA_Pyrenew-Pyrenew_HE_Flu","33",0.503126645257636,4.75515389492754,0.651000836089474,7.75,0.416666666666667,0.875,24
"CFA_Pyrenew-Pyrenew_HE_Flu","34",0.420267034722154,18.2424305253623,0.52402617333529,28.4166666666667,0.541666666666667,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","35",0.573878742283883,5.6489160326087,0.639358445151893,9.0625,0.5,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","36",0.625450890814374,31.0050283596838,0.763474776035531,48.5,0.545454545454545,0.954545454545455,22
"CFA_Pyrenew-Pyrenew_HE_Flu","37",0.770671715092248,30.4965222826087,0.931354135588207,47.3958333333333,0.208333333333333,0.625,24
"CFA_Pyrenew-Pyrenew_HE_Flu","38",0.67425520191574,2.21857481884058,0.754729073902803,3.375,0.5,0.833333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","39",0.173287988935214,11.0317876482213,0.187311026942829,15.1590909090909,0.727272727272727,0.954545454545455,22
"CFA_Pyrenew-Pyrenew_HE_Flu","40",0.51651765609418,5.3761266798419,0.649804397552864,8.15909090909091,0.409090909090909,0.818181818181818,22
"CFA_Pyrenew-Pyrenew_HE_Flu","41",0.589079052108048,5.58658399209486,0.658884732817314,8.36363636363636,0.681818181818182,0.954545454545455,22
"CFA_Pyrenew-Pyrenew_HE_Flu","42",0.468992419939215,44.2721858695652,0.498224055356748,58.5681818181818,0.363636363636364,0.772727272727273,22
"CFA_Pyrenew-Pyrenew_HE_Flu","44",0.740789393471879,3.5610196557971,0.846364411796429,5.5,0.458333333333333,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","45",0.385773160638699,6.15015662055336,0.49782168249854,9.77272727272727,0.5,1,22
"CFA_Pyrenew-Pyrenew_HE_Flu","46",0.452782050937695,2.01524791666667,0.572500940653261,3.20833333333333,0.458333333333333,0.833333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","47",0.304811032705262,6.4208959486166,0.308683228932744,9.25,0.636363636363636,1,22
"CFA_Pyrenew-Pyrenew_HE_Flu","48",0.348813656791858,22.2244247035573,0.421992360583908,32.5,0.681818181818182,1,22
"CFA_Pyrenew-Pyrenew_HE_Flu","49",0.419389017620599,2.54468541666667,0.445337667864449,3.41666666666667,0.75,1,24
"CFA_Pyrenew-Pyrenew_HE_Flu","50",0.420631331328901,1.85863596014493,0.470510354741482,2.91666666666667,0.75,0.958333333333333,24
"CFA_Pyrenew-Pyrenew_HE_Flu","51",1.46769023512442,36.0496529644269,1.58641646813165,53.2954545454545,0.318181818181818,0.636363636363636,22
"CFA_Pyrenew-Pyrenew_HE_Flu","53",0.611238319432276,7.03929575098814,0.790471287891458,11.3636363636364,0.409090909090909,0.909090909090909,22
"CFA_Pyrenew-Pyrenew_HE_Flu","54",0.426942499046163,7.04223369565217,0.466477702588401,10.8409090909091,0.590909090909091,0.954545454545455,22
"CFA_Pyrenew-Pyrenew_HE_Flu","55",0.493445077497723,12.1703378623188,0.599315168191978,19.1875,0.166666666666667,0.75,24
"CFA_Pyrenew-Pyrenew_H_Flu","01",0.946408118667089,49.5951858152174,1.10936717624315,81.1375,0.425,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","02",1.07779427351962,7.41523027173913,1.14110302343263,11.9625,0.5,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","04",0.958069942993593,128.562117162471,1.06810076027967,179.026315789474,0.605263157894737,0.868421052631579,38
"CFA_Pyrenew-Pyrenew_H_Flu","05",0.744711284913669,44.8163366847826,0.890527228696569,70.5625,0.4,0.825,40
"CFA_Pyrenew-Pyrenew_H_Flu","06",0.750491101936877,191.565491032609,0.839706002737919,276.675,0.475,0.925,40
"CFA_Pyrenew-Pyrenew_H_Flu","08",0.905663327525215,42.5967440217391,1.00564427433606,64.7875,0.575,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","09",1.00122630424301,42.3417326086957,1.04219090769711,63.3125,0.65,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","10",0.952627315555032,22.0481653804348,1.07973270827535,32.25,0.65,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","11",0.752342472169443,22.7520366304348,0.936211773088602,35.55,0.475,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","12",0.794741565836339,185.869200434783,0.958774098788175,279.6375,0.475,0.875,40
"CFA_Pyrenew-Pyrenew_H_Flu","13",0.924248472722017,98.6532870169082,1.13076245640118,159.736111111111,0.416666666666667,0.972222222222222,36
"CFA_Pyrenew-Pyrenew_H_Flu","15",0.896196982216311,7.37579385869565,0.92604598229166,10.95,0.65,1,40
"CFA_Pyrenew-Pyrenew_H_Flu","16",1.00811933341472,19.6928767391304,1.10403706793619,30.55,0.35,0.875,40
"CFA_Pyrenew-Pyrenew_H_Flu","17",0.643425367952128,96.3188481521739,0.746740194502869,144.725,0.6,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","18",0.589587402387982,103.595841684783,0.732447633261143,159.8625,0.625,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","19",0.557061826044903,28.4892825,0.690923126712289,44.0125,0.525,1,40
"CFA_Pyrenew-Pyrenew_H_Flu","20",0.777396013855582,39.342760326087,0.824144887100614,53,0.675,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","21",0.657128999144202,72.2399692791762,0.779914086418408,111.578947368421,0.447368421052632,0.973684210526316,38
"CFA_Pyrenew-Pyrenew_H_Flu","22",1.01680067657954,46.948135923913,1.15428583955829,72.025,0.45,0.925,40
"CFA_Pyrenew-Pyrenew_H_Flu","23",0.8410705440365,21.9025310326087,0.962006351929407,34.725,0.625,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","24",0.62389389116144,60.4536001086957,0.805430624606064,100.0875,0.425,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","25",0.51169132010866,71.7226640217391,0.672118414307664,120.625,0.4,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","26",0.633461272589075,117.095521684783,0.733407302876199,182.8,0.55,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","27",0.959178219311199,78.1417072282609,1.12125816086399,119.3875,0.425,0.875,40
"CFA_Pyrenew-Pyrenew_H_Flu","28",1.01830033512925,41.8357585326087,1.19826795025026,66.825,0.375,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","30",0.78920095879788,17.0405597826087,0.857419776768795,24.8875,0.425,0.825,40
"CFA_Pyrenew-Pyrenew_H_Flu","31",0.707392133657348,18.4878182065217,0.808138251950165,27.6375,0.55,1,40
"CFA_Pyrenew-Pyrenew_H_Flu","32",1.11142293055698,22.1314563043478,1.15946554800716,32.575,0.475,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","33",0.863427737481706,39.449472826087,1.11247487992139,61.9868421052632,0.578947368421053,0.947368421052632,38
"CFA_Pyrenew-Pyrenew_H_Flu","34",0.821453093119578,125.632571521739,0.931939184662788,192.5875,0.475,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","35",1.0193170962512,25.6316321195652,1.09173089057318,39.0625,0.4,0.825,40
"CFA_Pyrenew-Pyrenew_H_Flu","36",0.648330397930234,128.278286358696,0.720001654739563,195.175,0.625,1,40
"CFA_Pyrenew-Pyrenew_H_Flu","37",0.576073568663607,112.984808641304,0.708473710631704,179.6375,0.55,1,40
"CFA_Pyrenew-Pyrenew_H_Flu","38",0.974181233937203,9.68920532036613,1.07902664710492,15.5526315789474,0.763157894736842,1,38
"CFA_Pyrenew-Pyrenew_H_Flu","39",0.693608160172275,209.251810526316,0.898113882120804,336.868421052632,0.552631578947368,0.894736842105263,38
"CFA_Pyrenew-Pyrenew_H_Flu","40",0.716510211057308,57.953473423913,0.926455673322929,93.6625,0.375,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","41",1.06464588799899,54.4354897826087,1.2585698544597,83.65,0.4,0.925,40
"CFA_Pyrenew-Pyrenew_H_Flu","42",0.598268665807309,226.502682717391,0.780738174267627,373.9875,0.55,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","44",0.69533054834091,11.3053835326087,0.877230768825962,18.2375,0.55,1,40
"CFA_Pyrenew-Pyrenew_H_Flu","45",0.683524284400093,84.7416156521739,0.853408587510336,132.525,0.5,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","46",0.638909310534336,11.8270557065217,0.783760065930795,18.625,0.425,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","47",1.03111992818896,88.7197552173913,1.11118634936653,127.925,0.575,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","48",0.806201679804383,301.443626372998,1.03355094954403,466.407894736842,0.421052631578947,0.868421052631579,38
"CFA_Pyrenew-Pyrenew_H_Flu","49",1.00493404265471,21.0594840217391,1.10962132329978,31.1375,0.775,0.95,40
"CFA_Pyrenew-Pyrenew_H_Flu","50",0.707582220346579,8.3362585326087,0.879347400119344,13.7125,0.5,0.975,40
"CFA_Pyrenew-Pyrenew_H_Flu","51",0.774915070539726,85.6564211413043,0.870462006706002,126.25,0.425,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","53",0.766319285898297,43.4949317391304,0.866838690142821,68.3125,0.5,1,40
"CFA_Pyrenew-Pyrenew_H_Flu","54",0.580659589506316,41.169022826087,0.721049102031405,65.125,0.55,0.9,40
"CFA_Pyrenew-Pyrenew_H_Flu","55",0.464846369220906,46.2909835812357,0.555034118973665,69.8026315789474,0.526315789473684,0.973684210526316,38
"CMU-TimeSeries","01",0.671347134899838,66.9927579669253,0.782867493196329,101.340108776894,0.567307692307692,0.942307692307692,104
